TIME	WIND_SPEED	WIND_DIR	AIR_TEMP	REL_HUM	SOLAR_RAD	LW_RAD_IN	ATM_PRESS	RAIN	SNOW
2016335	8.034	203.329	-1.79	0.88	0.0	298.789	981.067	2e-05	0.0
2016336	5.718	189.658	-5.422	0.906	0.0	214.993	988.611	0.0	0.0
2016337	3.068	173.89	-4.761	0.773	0.0	278.133	996.354	1e-05	0.0
2016338	6.516	348.856	-3.676	0.897	0.0	265.306	994.031	4e-05	0.0
2016339	8.575	323.847	-2.534	0.902	0.0	293.714	981.112	8e-05	0.0
2016340	3.021	193.448	-2.1	0.961	0.0	297.144	977.725	1e-05	0.0
2016341	12.532	200.138	-2.819	0.889	0.0	288.062	975.231	0.0012	0.0
2016342	13.594	162.543	-5.417	0.849	0.0	276.229	981.842	0.00024	0.0
2016343	10.647	159.427	-11.789	0.792	0.0	226.526	1004.275	0.0	0.0
2016344	6.225	147.883	-18.316	0.641	0.0	208.954	1008.289	1e-05	0.0
2016345	2.546	113.782	-20.779	0.635	0.0	191.639	1005.772	2e-05	0.0
2016346	2.027	231.132	-21.392	0.778	0.0	181.835	996.212	0.0	0.0
2016347	7.596	105.975	-20.15	0.719	0.0	172.4	983.545	0.0	0.0
2016348	7.131	78.867	-21.835	0.68	0.0	159.731	984.126	0.0	0.0
2016349	9.478	123.79	-21.09	0.642	0.0	194.09	987.605	1e-05	0.0
2016350	5.473	75.496	-25.094	0.729	0.0	137.696	997.987	0.0	0.0
2016351	4.096	114.765	-24.191	0.748	0.0	140.27	993.197	0.0	0.0
2016352	5.548	140.529	-25.215	0.608	0.0	155.138	995.263	0.0	0.0
2016353	6.451	16.31	-27.355	0.746	0.0	147.288	994.752	0.0	0.0
2016354	5.661	96.183	-10.41	0.86	0.0	230.843	980.282	0.0	0.0
2016355	10.762	111.245	-2.111	0.859	0.0	294.758	972.61	0.0	0.0
2016356	4.358	281.651	-9.257	0.882	0.0	219.809	980.54	0.0	0.0
2016357	7.406	48.735	-5.611	0.848	0.0	232.122	982.683	0.0	0.0
2016358	5.702	37.218	-8.363	0.848	0.0	234.093	977.104	0.0	0.0
2016359	6.73	185.829	-18.712	0.731	0.0	174.968	1001.506	0.0	0.0
2016360	6.862	278.524	-13.733	0.748	0.0	251.897	1005.229	0.00022	0.0
2016361	9.874	202.861	-8.644	0.855	0.0	271.671	974.544	0.00055	0.0
2016362	2.154	104.593	-20.321	0.807	0.0	173.154	991.333	0.0	0.0
2016363	8.534	24.654	-7.19	0.862	0.0	278.999	970.875	1e-05	0.0
2016364	8.802	139.761	-8.992	0.78	0.0	251.751	984.491	4e-05	0.0
2016365	2.674	313.055	-15.354	0.843	0.0	212.172	987.316	0.0	0.0
2016366	7.93	20.009	-16.672	0.817	0.0	222.497	975.733	1e-05	0.0
2017001	4.719	122.814	-16.616	0.766	0.0	162.214	986.684	3e-05	0.0
2017002	5.652	206.813	-13.782	0.808	0.0	222.773	1000.851	0.0	0.0
2017003	10.179	174.971	-20.005	0.751	0.0	219.878	998.973	1e-05	0.0
2017004	4.423	135.814	-22.303	0.721	0.0	192.969	995.848	0.0	0.0
2017005	6.646	135.43	-21.335	0.741	0.0	213.004	992.767	1e-05	0.0
2017006	5.786	117.991	-16.752	0.804	0.0	231.382	990.671	1e-05	0.0
2017007	5.189	109.645	-20.253	0.76	0.0	154.114	1004.742	0.0	0.0
2017008	8.99	9.909	-19.343	0.737	0.0	217.092	998.668	0.0	0.0
2017009	1.57	167.326	-24.916	0.778	0.0	154.799	995.312	0.0	0.0
2017010	4.195	149.304	-14.964	0.811	0.0	243.727	975.962	4e-05	0.0
2017011	5.613	106.171	-22.965	0.697	0.0	168.493	981.961	0.0	0.0
2017012	5.351	103.406	-17.383	0.788	0.0	226.196	976.733	7e-05	0.0
2017013	6.509	0.584	-27.799	0.719	0.0	135.198	1009.157	0.0	0.0
2017014	4.381	32.461	-17.968	0.752	0.0	173.946	1001.448	0.0	0.0
2017015	9.959	32.101	-12.377	0.76	0.0	199.382	987.915	0.0	0.0
2017016	2.72	340.092	-10.267	0.837	0.0	234.896	990.289	0.0	0.0
2017017	6.869	11.117	-8.517	0.85	0.0	215.189	984.722	0.0	0.0
2017018	3.82	353.434	-2.841	0.919	0.0	276.313	976.444	0.0	0.0
2017019	7.769	13.546	-3.567	0.842	0.0	246.551	972.647	0.0	0.0
2017020	7.335	355.903	-0.759	0.951	0.0	303.547	973.413	1e-05	0.0
2017021	5.774	320.177	0.606	0.959	0.0	316.459	971.868	3e-05	0.0
2017022	1.387	276.311	-3.427	0.977	0.0	279.801	979.326	0.0	0.0
2017023	3.38	3.407	-0.639	0.984	0.0	310.129	980.113	0.00011	0.0
2017024	4.631	10.012	-3.604	0.94	0.0	283.99	982.02	0.0	0.0
2017025	6.918	150.596	-6.211	0.884	0.0	279.545	987.47	2e-05	0.0
2017026	5.683	142.92	-11.608	0.822	0.0	243.042	988.983	1e-05	0.0
2017027	5.979	122.006	-9.479	0.892	0.0	200.099	982.827	0.0	0.0
2017028	5.005	153.934	-10.854	0.827	0.0	218.143	986.767	0.0	0.0
2017029	4.378	166.36	-18.575	0.82	0.0	160.478	990.991	0.0	0.0
2017030	5.502	309.859	-7.046	0.891	0.0	286.724	972.415	3e-05	0.0
2017031	7.554	162.426	-8.846	0.868	0.0	246.812	980.215	1e-05	0.0
2017032	6.66	101.008	-21.882	0.742	0.0	143.615	994.005	0.0	0.0
2017033	7.351	108.981	-21.746	0.738	0.0	151.618	999.152	1e-05	0.0
2017034	5.168	87.726	-20.397	0.809	0.0	161.829	997.5	0.0	0.0
2017035	3.069	321.224	-12.673	0.811	0.0	242.465	985.56	0.0	0.0
2017036	4.329	133.4	-18.917	0.737	0.0	201.819	992.931	2e-05	0.0
2017037	3.849	203.104	-16.914	0.798	0.0	215.608	990.359	2e-05	0.0
2017038	6.396	181.329	-19.209	0.755	0.0	228.642	989.323	4e-05	0.0
2017039	6.182	86.954	-25.344	0.765	0.0	144.354	989.562	0.0	0.0
2017040	6.464	64.552	-22.478	0.747	0.0	158.262	990.455	0.0	0.0
2017041	6.208	297.063	-9.033	0.868	0.0	273.468	966.905	0.0001	0.0
2017042	3.728	326.842	-13.481	0.843	0.0	216.431	984.958	0.0	0.0
2017043	7.709	111.442	-10.547	0.817	0.0	188.992	991.108	0.0	0.0
2017044	6.216	51.295	-7.546	0.864	0.0	218.296	982.141	0.0	0.0
2017045	11.363	151.111	-8.742	0.766	0.0	185.653	987.207	0.0	0.0
2017046	5.67	329.051	-10.384	0.791	0.0	269.33	988.241	0.0	0.0
2017047	7.883	344.116	-4.533	0.887	0.0	250.086	972.862	0.0	0.0
2017048	5.638	23.897	-1.196	0.913	0.0	266.379	965.441	0.0	0.0
2017049	7.089	97.428	-1.537	0.932	0.0	235.558	974.025	0.0	0.0
2017050	2.357	252.029	-10.141	0.971	0.0	213.427	988.044	0.0	0.0
2017051	7.349	324.911	1.756	0.97	0.0	331.175	976.085	0.0	0.0
2017052	4.556	79.236	-6.102	0.935	0.0	238.092	979.0	0.0	0.0
2017053	2.444	97.815	-5.961	0.926	0.0	252.794	981.766	0.0	0.0
2017054	5.744	157.72	-16.035	0.775	0.0	171.407	992.126	0.0	0.0
2017055	4.259	150.262	-19.262	0.811	0.0	165.47	996.995	0.0	0.0
2017056	1.09	187.784	-15.653	0.847	0.0	216.769	987.022	6e-05	0.0
2017057	3.436	76.155	-19.747	0.764	0.0	159.241	981.229	0.0	0.0
2017058	3.789	152.131	-12.191	0.851	0.0	230.068	984.619	0.0	0.0
2017059	2.234	255.473	-22.363	0.787	0.0	155.007	990.883	0.0	0.0
2017060	0.46	101.317	-18.762	0.732	0.0	184.804	989.821	0.0	0.0
2017061	5.183	146.179	-25.496	0.726	0.0	132.386	1005.499	0.0	0.0
2017062	5.829	356.828	-20.004	0.733	0.0	160.651	1003.032	0.0	0.0
2017063	10.588	335.692	-8.287	0.841	0.0	208.957	991.141	0.0	0.0
2017064	3.84	316.548	-6.82	0.952	0.0	229.363	979.223	0.0	0.0
2017065	9.243	302.501	2.11	0.968	0.0	321.474	967.059	0.0	0.0
2017066	14.395	99.512	-12.317	0.757	0.0	252.44	956.648	0.00012	0.0
2017067	13.349	134.549	-16.549	0.653	0.0	214.613	978.716	1e-05	0.0
2017068	7.201	148.892	-24.331	0.644	2.0	134.861	1002.943	0.0	0.0
2017069	4.838	119.172	-28.736	0.654	5.75	124.006	1015.344	0.0	0.0
2017070	3.151	153.486	-24.793	0.677	11.25	164.347	1014.545	0.0	0.0
2017071	2.887	209.324	-20.239	0.746	15.0	196.524	1007.977	0.0	0.0
2017072	1.777	131.928	-24.94	0.792	17.0	147.118	1010.898	0.0	0.0
2017073	2.692	298.9	-20.709	0.816	21.25	162.189	1005.808	0.0	0.0
2017074	7.542	353.555	-12.656	0.779	24.0	195.486	997.828	0.0	0.0
2017075	8.747	333.036	-5.2	0.85	24.75	264.615	986.517	0.0	0.0
2017076	8.887	139.274	-0.387	0.95	17.25	308.91	980.426	0.00014	0.0
2017077	3.092	204.693	-16.06	0.822	38.25	184.089	1002.509	0.0	0.0
2017078	13.266	2.602	0.177	0.838	36.75	296.458	980.037	0.0	0.0
2017079	6.898	94.094	-5.821	0.761	48.5	204.922	991.901	0.0	0.0
2017080	6.877	152.271	-18.316	0.711	56.5	150.332	1009.258	0.0	0.0
2017081	6.279	334.582	-11.538	0.681	55.25	232.597	1004.769	0.0	0.0
2017082	10.555	2.463	-3.019	0.827	61.5	230.34	982.661	0.0	0.0
2017083	4.68	192.031	-10.013	0.902	68.25	203.145	995.878	0.0	0.0
2017084	7.85	324.316	-3.103	0.795	73.0	263.604	995.113	0.0	0.0
2017085	3.224	117.268	-2.057	0.96	61.0	263.284	987.529	0.0	0.0
2017086	2.625	197.51	-3.299	0.895	63.0	278.112	990.906	0.0	0.0
2017087	4.131	226.563	-6.505	0.829	83.5	222.5	997.979	0.0	0.0
2017088	6.115	290.441	0.874	0.922	43.0	317.815	996.462	0.00207	0.0
2017089	8.922	14.991	1.913	0.888	97.25	249.24	984.052	0.0	0.0
2017090	4.529	195.225	2.007	0.978	58.75	321.362	992.412	0.0	0.0
2017091	0.66	144.92	-2.281	0.93	111.0	226.037	996.689	0.0	0.0
2017092	11.993	356.557	4.143	0.838	44.25	324.8	977.182	0.0	0.0
2017093	4.093	120.176	0.601	0.863	122.25	240.0	981.551	0.0	0.0
2017094	4.397	176.327	0.841	0.918	114.5	308.454	986.685	0.0	0.0
2017095	2.958	113.386	-1.976	0.789	135.0	217.692	995.01	0.0	0.0
2017096	1.057	195.131	-1.35	0.841	142.75	220.25	1000.057	0.0	0.0
2017097	10.372	357.106	1.528	0.788	137.0	244.711	987.172	0.0	0.0
2017098	7.711	356.109	3.857	0.844	141.5	283.612	971.048	0.0	0.0
2017099	10.893	151.119	-5.189	0.808	146.75	228.61	980.797	0.0	0.0
2017100	6.55	218.085	-8.087	0.73	172.0	182.725	1000.9	0.0	0.0
2017101	3.468	332.388	-0.937	0.617	164.25	214.5	996.893	0.0	0.0
2017102	2.503	266.696	1.499	0.726	175.25	232.563	996.568	0.0	0.0
2017103	2.224	265.833	2.743	0.693	177.25	245.615	1000.978	0.0	0.0
2017104	7.2	295.564	4.057	0.884	38.75	330.104	989.508	0.00061	0.0
2017105	5.861	113.732	2.974	0.938	192.75	245.931	981.951	0.0	0.0
2017106	3.576	224.293	-0.431	0.92	170.0	266.873	986.102	0.0	0.0
2017107	5.984	145.483	-2.87	0.871	101.75	286.802	999.168	0.0	0.0
2017108	3.416	227.84	0.396	0.818	189.25	242.424	989.161	0.0	0.0
2017109	2.417	271.613	1.321	0.786	212.75	234.885	995.088	0.0	0.0
2017110	2.65	299.326	2.812	0.77	123.0	299.31	991.633	0.0	0.0
2017111	1.006	146.332	0.537	0.987	217.25	239.025	997.603	0.0	0.0
2017112	8.643	187.519	0.122	0.935	129.0	299.344	997.166	6e-05	0.0
2017113	2.236	241.387	-5.215	0.647	218.75	202.639	1001.387	0.0	0.0
2017114	7.639	251.196	-0.784	0.64	145.5	287.668	989.718	0.0	0.0
2017115	9.95	208.069	-3.803	0.794	246.0	211.823	988.403	0.0	0.0
2017116	8.053	224.663	-4.707	0.729	175.25	236.336	991.781	0.0	0.0
2017117	6.906	203.602	-2.901	0.683	142.75	267.056	983.532	0.0	0.0
2017118	7.829	166.314	-0.801	0.71	151.5	261.627	987.109	0.0	0.0
2017119	1.496	203.802	0.387	0.729	268.75	220.295	1000.155	0.0	0.0
2017120	4.786	4.931	2.784	0.735	252.5	255.972	993.607	0.0	0.0
2017121	3.74	292.238	7.229	0.649	220.0	268.995	983.955	0.0	0.0
2017122	3.556	263.055	6.486	0.76	159.25	298.519	984.728	0.0	0.0
2017123	1.736	185.183	6.164	0.985	140.75	298.509	988.825	0.0	0.0
2017124	4.34	242.814	6.43	0.791	270.25	264.783	992.003	0.0	0.0
2017125	5.486	160.329	9.397	0.698	272.5	278.809	986.217	0.0	0.0
2017126	6.372	267.607	5.281	0.811	287.0	246.691	994.125	0.0	0.0
2017127	8.787	297.213	5.881	0.586	173.75	307.534	994.113	0.0	0.0
2017128	8.429	311.854	7.705	0.551	109.75	335.11	989.936	0.0	0.0
2017129	6.816	89.01	6.571	0.89	289.75	264.101	986.982	0.0	0.0
2017130	6.777	142.125	5.142	0.793	226.0	278.425	987.214	0.0	0.0
2017131	3.063	138.613	4.845	0.734	305.0	243.603	994.416	0.0	0.0
2017132	4.736	178.385	4.411	0.832	308.25	242.819	994.343	0.0	0.0
2017133	5.362	259.337	5.63	0.82	217.0	285.843	990.34	0.0	0.0
2017134	7.557	274.046	7.836	0.672	218.0	304.545	985.615	0.0	0.0
2017135	1.722	91.424	7.979	0.823	308.5	285.734	985.665	0.0	0.0
2017136	7.507	180.23	8.589	0.803	109.0	333.92	978.061	0.0	0.0
2017137	9.33	204.099	4.9	0.829	202.5	318.343	985.127	1e-05	0.0
2017138	8.005	213.5	3.595	0.632	338.0	223.341	996.197	0.0	0.0
2017139	0.605	139.746	6.043	0.861	335.75	242.267	1002.346	0.0	0.0
2017140	4.578	329.705	8.207	0.681	217.75	290.791	998.241	0.0	0.0
2017141	2.835	222.001	7.123	0.86	96.5	323.561	990.604	0.0008	0.0
2017142	7.648	181.173	6.797	0.949	82.5	335.599	984.591	6e-05	0.0
2017143	5.256	189.975	7.399	0.798	334.0	265.827	993.213	0.0	0.0
2017144	4.744	333.655	8.908	0.697	338.75	270.724	982.887	0.0	0.0
2017145	10.065	317.892	9.323	0.761	273.75	288.644	974.415	0.0	0.0
2017146	4.524	34.562	9.328	0.823	335.5	289.56	973.79	0.0	0.0
2017147	4.54	43.629	8.598	0.823	337.5	283.388	979.898	0.0	0.0
2017148	6.252	119.696	8.284	0.987	54.25	357.185	980.07	0.00105	0.0
2017149	8.787	145.731	6.833	0.9	121.5	340.529	983.712	0.0	0.0
2017150	8.346	147.204	7.086	0.844	192.0	322.085	986.928	8e-05	0.0
2017151	3.799	155.584	13.128	0.709	351.25	275.865	990.031	0.0	0.0
2017152	5.087	37.578	14.854	0.709	343.75	301.234	988.32	0.0	0.0
2017153	7.424	346.941	16.489	0.631	270.25	331.479	983.774	0.0	0.0
2017154	6.495	91.569	16.792	0.69	282.5	334.176	981.236	1e-05	0.0
2017155	4.686	135.63	15.021	0.939	330.25	324.691	984.792	0.00012	0.0
2017156	3.745	281.741	14.436	0.951	341.5	323.371	991.058	0.0	0.0
2017157	8.507	353.464	16.232	0.697	344.5	318.281	990.171	0.0	0.0
2017158	4.686	113.576	14.937	0.868	343.75	320.227	990.055	0.0	0.0
2017159	3.302	158.469	14.437	0.782	350.5	302.395	989.93	0.0	0.0
2017160	4.276	301.29	15.44	0.721	349.0	310.632	983.423	0.0	0.0
2017161	3.903	4.844	15.517	0.925	314.0	338.969	962.883	0.0	0.0
2017162	3.125	325.861	12.771	0.852	351.5	295.704	977.881	1e-05	0.0
2017163	4.059	111.989	13.618	0.864	356.5	289.193	986.924	0.0	0.0
2017164	6.772	276.925	14.176	0.661	336.75	290.242	989.561	0.0	0.0
2017165	10.677	294.452	14.939	0.945	80.75	389.39	971.669	0.00141	0.0
2017166	9.003	31.887	13.352	0.93	86.0	375.411	970.089	4e-05	0.0
2017167	7.677	102.66	12.435	0.848	145.75	360.115	975.617	0.0	0.0
2017168	5.234	138.6	11.867	0.877	172.75	355.512	977.217	0.0	0.0
2017169	6.571	191.986	12.529	0.916	55.5	369.125	981.647	1e-05	0.0
2017170	5.353	140.545	12.559	0.834	244.0	324.765	985.1	0.0	0.0
2017171	2.055	144.819	13.378	0.867	348.0	298.682	988.443	0.0	0.0
2017172	6.486	356.049	14.231	0.782	239.25	326.144	982.85	0.0	0.0
2017173	9.034	61.395	14.037	0.737	355.25	287.939	975.114	0.0	0.0
2017174	10.232	131.597	12.973	0.913	146.75	365.837	979.829	0.00012	0.0
2017175	5.695	230.23	12.853	0.957	34.75	374.744	987.172	0.00201	0.0
2017176	6.191	146.367	11.297	0.876	67.0	358.547	996.447	0.00023	0.0
2017177	5.068	114.714	13.348	0.728	348.0	289.156	994.894	0.0	0.0
2017178	7.85	10.135	14.123	0.739	250.75	313.135	983.659	0.0	0.0
2017179	6.44	308.503	13.937	0.914	44.5	374.814	975.219	0.00247	0.0
2017180	2.842	156.688	13.817	0.986	325.25	314.504	983.206	0.0	0.0
2017181	6.326	130.912	12.807	0.905	338.5	300.472	985.887	0.0	0.0
2017182	2.083	200.563	15.671	0.764	259.25	342.095	985.58	0.0	0.0
2017183	5.295	209.439	15.243	0.883	332.0	313.492	991.863	0.0	0.0
2017184	2.99	324.944	17.476	0.787	230.5	362.503	991.795	1e-05	0.0
2017185	8.168	358.07	18.586	0.767	304.5	354.784	984.151	0.0	0.0
2017186	4.552	99.353	17.342	0.733	337.5	306.375	987.948	0.0	0.0
2017187	7.173	164.946	17.937	0.77	332.75	315.023	986.474	0.0	0.0
2017188	2.178	138.237	16.791	0.827	325.25	319.662	993.691	0.0	0.0
2017189	6.452	83.847	17.77	0.778	325.75	321.616	987.833	0.0	0.0
2017190	0.683	298.673	16.503	0.924	272.75	337.814	986.339	2e-05	0.0
2017191	2.962	124.022	17.369	0.752	326.0	310.331	985.871	0.0	0.0
2017192	9.566	281.627	16.118	0.943	63.75	390.4	982.387	0.00108	0.0
2017193	8.391	237.751	15.487	0.768	275.5	324.278	989.579	0.0	0.0
2017194	0.931	71.588	16.503	0.766	318.0	305.697	997.028	0.0	0.0
2017195	8.105	24.205	16.316	0.847	311.75	313.12	992.265	0.0	0.0
2017196	7.808	178.355	16.705	0.94	293.75	333.636	993.738	0.0	0.0
2017197	5.495	343.061	17.263	0.747	311.0	312.244	992.942	0.0	0.0
2017198	9.039	24.474	18.771	0.844	246.0	355.765	977.807	0.0	0.0
2017199	6.828	77.698	16.627	0.744	306.25	308.34	987.558	0.0	0.0
2017200	5.873	350.05	16.645	0.784	249.75	318.294	990.314	0.0	0.0
2017201	4.731	73.589	16.832	0.808	300.75	310.837	988.944	0.0	0.0
2017202	4.339	252.843	17.794	0.839	159.75	357.231	985.344	0.0	0.0
2017203	3.774	268.121	16.487	0.964	48.25	395.987	980.431	0.00627	0.0
2017204	4.003	197.306	17.058	0.773	292.25	315.065	988.336	0.0	0.0
2017205	6.838	2.894	17.2	0.864	282.25	335.756	986.324	0.0	0.0
2017206	6.206	21.259	17.217	0.965	280.25	324.722	981.994	0.0	0.0
2017207	6.252	136.053	16.849	0.902	278.25	327.731	988.853	0.0	0.0
2017208	2.171	81.81	18.129	0.825	273.0	340.052	993.028	0.0	0.0
2017209	5.447	352.806	18.33	0.814	272.5	338.775	991.382	0.0	0.0
2017210	3.695	44.738	18.253	0.834	218.5	360.95	988.62	0.0	0.0
2017211	1.39	275.008	17.854	0.901	265.5	339.719	993.306	0.0	0.0
2017212	7.932	33.905	19.632	0.793	249.25	359.448	988.076	5e-05	0.0
2017213	6.986	157.99	18.042	0.853	258.75	331.541	991.405	0.0	0.0
2017214	3.827	239.528	17.158	0.736	157.0	333.404	996.932	0.0	0.0
2017215	3.378	153.13	16.604	0.637	263.5	295.898	996.701	1e-05	0.0
2017216	3.172	121.52	17.697	0.796	254.5	321.076	989.732	0.0	0.0
2017217	4.507	223.708	17.01	0.802	254.0	312.1	989.715	0.0	0.0
2017218	0.674	124.386	17.2	0.792	250.0	310.706	992.465	0.0	0.0
2017219	5.635	76.568	17.702	0.737	245.5	321.917	992.12	0.0	0.0
2017220	4.334	226.775	16.21	0.895	215.0	325.614	993.453	0.0	0.0
2017221	4.282	275.269	15.884	0.923	54.25	366.172	991.014	0.00021	0.0
2017222	2.712	212.693	17.283	0.739	234.75	312.609	994.065	0.0	0.0
2017223	1.024	64.972	17.568	0.836	232.5	319.123	994.705	0.0	0.0
2017224	0.575	97.957	17.573	0.87	228.0	324.832	993.598	0.0	0.0
2017225	0.933	81.618	18.033	0.811	224.25	326.473	988.97	0.0	0.0
2017226	1.718	223.323	17.573	0.89	218.25	336.343	985.901	0.0	0.0
2017227	5.212	311.334	17.642	0.836	184.0	329.148	986.924	0.0	0.0
2017228	7.037	313.821	17.084	0.935	21.0	385.284	986.604	0.00055	0.0
2017229	4.232	338.654	16.88	0.944	209.5	328.336	985.179	0.0	0.0
2017230	5.091	96.629	18.009	0.807	96.0	380.312	982.801	0.0	0.0
2017231	4.202	9.527	18.656	0.741	189.75	334.3	981.586	0.0	0.0
2017232	8.782	112.517	16.732	0.717	206.5	299.124	984.268	0.0	0.0
2017233	1.819	42.598	17.037	0.728	66.75	362.935	989.01	0.0	0.0
2017234	9.998	134.818	15.073	0.81	161.25	320.306	988.664	0.0	0.0
2017235	2.68	322.819	15.398	0.751	98.75	345.293	993.521	0.0	0.0
2017236	4.875	303.208	15.758	0.638	194.5	284.84	995.556	1e-05	0.0
2017237	8.361	340.527	14.576	0.77	181.25	313.008	992.749	0.0	0.0
2017238	6.604	335.068	16.956	0.826	132.5	348.308	991.356	0.0	0.0
2017239	5.732	147.216	16.206	0.968	115.25	378.61	992.325	2e-05	0.0
2017240	2.317	25.149	18.736	0.725	165.25	330.408	990.36	0.0	0.0
2017241	6.017	25.855	18.213	0.84	165.25	336.798	988.118	0.0	0.0
2017242	6.131	231.073	15.234	0.773	169.0	292.575	996.814	0.0	0.0
2017243	6.755	330.0	14.064	0.782	159.0	309.669	994.885	0.0	0.0
2017244	12.1	0.274	15.525	0.813	98.5	355.173	984.558	0.0	0.0
2017245	6.151	116.862	13.631	0.791	155.0	298.008	985.013	0.0	0.0
2017246	5.624	89.234	15.5	0.725	48.25	371.585	982.707	0.0	0.0
2017247	8.366	135.94	13.106	0.847	137.25	294.387	985.05	0.0	0.0
2017248	9.531	164.461	11.51	0.749	144.5	278.384	993.29	0.0	0.0
2017249	2.934	115.563	12.167	0.773	125.75	283.823	995.134	0.0	0.0
2017250	4.352	329.534	13.033	0.731	130.25	302.196	985.363	0.0	0.0
2017251	5.177	353.692	13.058	0.764	133.0	285.89	998.185	0.0	0.0
2017252	9.878	359.118	12.836	0.759	129.0	290.821	995.836	0.0	0.0
2017253	9.325	353.861	15.318	0.904	121.5	326.211	988.536	0.0	0.0
2017254	7.911	89.746	14.049	0.677	124.0	282.991	990.152	0.0	0.0
2017255	7.07	25.945	15.525	0.723	116.75	308.534	982.054	0.0	0.0
2017256	6.946	207.079	14.308	0.811	112.0	302.228	983.154	0.0	0.0
2017257	7.184	207.642	13.095	0.79	72.0	332.948	984.22	0.0	0.0
2017258	7.177	209.14	12.078	0.767	24.25	344.37	992.594	0.0	0.0
2017259	12.224	229.12	9.243	0.863	18.75	346.862	990.839	0.0	0.0
2017260	9.057	120.413	8.579	0.893	38.5	332.112	985.198	0.00031	0.0
2017261	1.825	259.006	10.277	0.802	93.75	278.711	988.462	2e-05	0.0
2017262	7.175	313.019	13.094	0.952	59.0	355.616	983.668	0.0	0.0
2017263	8.786	69.477	12.564	0.876	84.5	296.374	970.145	0.00082	0.0
2017264	10.418	3.552	13.748	0.779	60.0	317.788	980.876	0.0	0.0
2017265	7.682	171.121	12.495	0.851	74.0	312.325	985.763	0.0	0.0
2017266	8.432	182.371	12.238	0.906	39.0	347.365	988.4	0.0	0.0
2017267	7.21	220.631	11.811	0.931	12.25	362.943	991.043	0.00026	0.0
2017268	7.273	199.923	9.591	0.836	15.0	348.149	993.305	0.0	0.0
2017269	4.126	251.095	9.367	0.832	65.25	266.858	994.556	5e-05	0.0
2017270	7.095	38.294	10.242	0.846	59.25	279.083	990.87	0.0	0.0
2017271	6.927	150.682	11.717	0.884	57.25	283.439	993.819	0.0	0.0
2017272	2.546	296.275	9.547	0.785	53.5	268.025	1003.227	0.0	0.0
2017273	9.816	4.355	10.733	0.848	50.75	276.776	994.604	0.0	0.0
2017274	8.684	324.532	10.556	0.857	39.0	321.167	979.823	0.0	0.0
2017275	7.559	317.114	10.795	0.984	10.25	376.809	976.804	0.00017	0.0
2017276	2.348	71.896	7.629	0.831	21.25	305.252	988.249	0.0	0.0
2017277	7.384	91.996	5.692	0.914	37.5	258.676	994.785	0.0	0.0
2017278	4.245	163.352	5.889	0.847	35.5	245.362	994.701	0.0	0.0
2017279	6.375	34.598	7.056	0.806	31.75	260.217	986.763	1e-05	0.0
2017280	12.035	12.965	8.65	0.845	26.5	279.652	962.682	0.0	0.0
2017281	9.155	66.217	6.905	0.805	25.75	257.798	969.456	0.0	0.0
2017282	9.109	117.886	4.771	0.745	20.25	292.706	989.641	0.0	0.0
2017283	10.489	27.01	4.971	0.737	19.75	250.24	992.287	0.0	0.0
2017284	8.755	356.915	6.486	0.788	18.75	267.525	992.52	1e-05	0.0
2017285	8.477	354.65	7.588	0.849	16.0	290.905	981.815	0.0	0.0
2017286	10.597	93.964	4.514	0.736	12.5	234.605	988.064	0.0	0.0
2017287	0.844	68.049	3.435	0.676	7.0	297.399	996.176	2e-05	0.0
2017288	8.797	19.741	3.852	0.752	7.0	242.471	988.361	1e-05	0.0
2017289	10.499	10.49	5.846	0.792	5.0	291.945	984.576	0.0	0.0
2017290	4.858	331.513	7.375	0.812	1.25	323.421	982.897	0.0	0.0
2017291	13.285	77.728	9.395	0.7	0.0	265.852	969.551	1e-05	0.0
2017292	2.706	80.844	6.151	0.635	0.0	256.4	983.571	0.0	0.0
2017293	5.855	333.74	8.589	0.885	0.0	293.385	975.972	0.0	0.0
2017294	9.354	338.393	12.204	0.919	0.0	323.369	966.23	0.0	0.0
2017295	8.93	78.705	6.044	0.869	0.0	324.87	976.052	1e-05	0.0
2017296	11.286	157.566	5.292	0.834	0.0	283.824	981.825	0.0	0.0
2017297	8.446	176.266	3.607	0.752	0.0	240.965	997.328	0.0	0.0
2017298	3.605	234.145	4.522	0.876	0.0	271.104	980.938	0.0	0.0
2017299	15.964	210.059	1.255	0.869	0.0	305.365	985.865	9e-05	0.0
2017300	5.178	210.08	-0.095	0.743	0.0	206.299	998.932	0.0	0.0
2017301	3.714	71.449	1.707	0.854	0.0	311.394	991.201	0.00017	0.0
2017302	8.857	129.028	5.075	0.934	0.0	332.925	970.124	3e-05	0.0
2017303	16.107	184.828	0.207	0.771	0.0	295.126	985.893	0.00019	0.0
2017304	2.368	113.891	-5.433	0.88	0.0	240.826	989.819	0.0	0.0
2017305	6.001	277.225	-3.804	0.837	0.0	267.671	978.461	0.0	0.0
2017306	8.537	201.895	-3.542	0.824	0.0	268.315	990.247	4e-05	0.0
2017307	3.417	169.654	-7.848	0.881	0.0	217.026	1004.626	0.0	0.0
2017308	9.207	285.875	-4.191	0.831	0.0	271.749	993.363	0.00037	0.0
2017309	9.631	137.167	-6.568	0.818	0.0	238.179	983.529	5e-05	0.0
